master_id,year,volume,author,author_raw,subject,subject_l1,subject_l2,subject_raw,subject_raw_norm,subject_split,title,year_start,year_end,notes,time_window,n_subjects_article_all,n_subjects_article_network,subject_weight,mapping_note
MASTER_00536,1929,NS 60,"Mason, I.","Mason, I.",Islam,Religion and Philosophy,Islam,Islam,islam,islam,"Mohammedans of China : when, and how they first came, The",1929,1929,,1928-1937,1,1,1.0,
MASTER_00537,1929,NS 60,"Chatley, H.","Chatley, H.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,Did ancient Chinese culture come from Egypt ?,1929,1929,,1928-1937,1,1,1.0,
MASTER_00538,1929,NS 60,"Kann, E.","Kann, E.",Economics,"Economy, Trade, and Technology",Economics,Political Economy,political economy,political economy,"Gold in China : in its historical, practical and financial aspects",1929,1929,,1928-1937,1,1,1.0,User-reviewed category
MASTER_00539,1929,NS 60,"Englaender, A. L.","Englaender, A. L.",Geology,Natural Sciences,Geology,Geology,geology,geology,Some notes on Aisa's Ice Age,1929,1929,,1928-1937,1,1,1.0,
MASTER_00540,1929,NS 60,"Edgar, J. H.","Edgar, J. H.",China--Religion,Religion and Philosophy,China--Religion,China--Religion,china--religion,china--religion,Did Manicheism influence Lamaism ?,1929,1929,,1928-1937,1,1,1.0,Corrected exact old subject: China--Religion
MASTER_00541,1929,NS 60,"Liu, J. C.","Liu, J. C.",Botany,Natural Sciences,Botany,Botany,botany,botany,"List of plant names included in the Cowdry Chihli flora, not recorded in the Index Florae Sinensis and its two supplements, A",1929,1929,,1928-1937,1,1,1.0,
MASTER_00542,1929,NS 60,"Talbot, R. M.","Talbot, R. M.",Antiquities,Arts and Archaeology,Antiquities,Antiquities,antiquities,antiquities,"List of legible inscriptions on stones in the foreign cemetery on Double Island, Swatow, 1922",1929,1929,,1928-1937,1,1,1.0,
MASTER_00543,1929,NS 60,"Morgan, E.","Morgan, E.",Art,Arts and Archaeology,Art,Art,art,art,"The George Eumorfopoulos collection : catalogue of the Chinese and Corean bronzes, sculpture, jades, jewellery and miscellaneous objects : by W. Percival Yetts, A",1929,1929,,1928-1937,1,1,1.0,Corrected exact old subject: Art
MASTER_00544,1930,NS 61,"Buxton, D.","Buxton, D.",History,History and Chronology,History,"History, Ancient","history, ancient",history,"Light thrown on ancient Chinese history by recent archaeological discoveries, The *",1930,1930,,1928-1937,2,2,0.5,
MASTER_00544,1930,NS 61,"Buxton, D.","Buxton, D.","History, Ancient",History and Chronology,"History, Ancient","History, Ancient","history, ancient",ancient,"Light thrown on ancient Chinese history by recent archaeological discoveries, The *",1930,1930,,1928-1937,2,2,0.5,"Corrected split from History, Ancient"
MASTER_00545,1930,NS 61,"Vacca, G.","Vacca, G.",Science,Natural Sciences,Science,Science,science,science,Some points on the history of science in China *,1930,1930,,1928-1937,1,1,1.0,Corrected exact old subject: Science
MASTER_00546,1930,NS 61,"Fischer, E. S.","Fischer, E. S.",Geography,Geography and Travel,Geography,Geography,geography,geography,"Journey to the Tung Ling and a visit to the desecrated Eastern Mausolea of the Ta Tsing dynasty, in 1929, A",1930,1930,,1928-1937,1,1,1.0,
MASTER_00547,1930,NS 61,"Ferguson, J. C.","Ferguson, J. C.",Literature,Literature and Language,Literature,Literature,literature,literature,"Stories in Chinese painting, II",1930,1930,,1928-1937,1,1,1.0,
MASTER_00548,1930,NS 61,"Morgan, E.","Morgan, E.",East Asian languages,Literature and Language,East Asian languages,East Asian languages,east asian languages,east asian languages,"Language and new thought, or new words for new ideas",1930,1930,,1928-1937,1,1,1.0,Corrected exact old subject: East Asian languages
MASTER_00549,1930,NS 61,"Chatley, H.","Chatley, H.",East Asian languages,Literature and Language,East Asian languages,East Asian languages,east asian languages,east asian languages,Can Chinese writing be simplified ?,1930,1930,,1928-1937,1,1,1.0,Corrected exact old subject: East Asian languages
MASTER_00550,1930,NS 61,"Wells, H. R.","Wells, H. R.",China--Religion,Religion and Philosophy,China--Religion,China--Religion,china--religion,china--religion,"Book of changes and genesis, The",1930,1930,,1928-1937,1,1,1.0,Corrected exact old subject: China--Religion
MASTER_00551,1930,NS 61,"Soothill, W. E.","Soothill, W. E.",History,History and Chronology,History,"History, Ancient","history, ancient",history,Kingship in China *,1930,1930,,1928-1937,2,2,0.5,
MASTER_00551,1930,NS 61,"Soothill, W. E.","Soothill, W. E.","History, Ancient",History and Chronology,"History, Ancient","History, Ancient","history, ancient",ancient,Kingship in China *,1930,1930,,1928-1937,2,2,0.5,"Corrected split from History, Ancient"
MASTER_00552,1930,NS 61,"Bruce, P.","Bruce, P.",China--Religion,Religion and Philosophy,China--Religion,China--Religion,china--religion,china--religion,The I - Wei a problem in criticism *,1930,1930,,1928-1937,1,1,1.0,Corrected exact old subject: China--Religion
MASTER_00553,1930,NS 61,"Forke, A.","Forke, A.",Philosophy,Religion and Philosophy,Philosophy,Philosophy,philosophy,philosophy,"Philosopher Yang Hsiung, The *",1930,1930,,1928-1937,1,1,1.0,
MASTER_00554,1930,NS 61,"Ayscough, F. W.","Ayscough, F. W.",Geography,Geography and Travel,Geography,Geography,geography,geography,"Symbolism of the Forbidden City, Peking, The *",1930,1930,,1928-1937,1,1,1.0,
MASTER_00555,1930,NS 61,"Hauer, Erich","Hauer, Erich",East Asian languages,Literature and Language,East Asian languages,East Asian languages,east asian languages,east asian languages,Why the sinologue should study manchu ?,1930,1930,,1928-1937,1,1,1.0,Corrected exact old subject: East Asian languages
MASTER_00556,1930,NS 61,"trans. Budd, C.","Budd, C.",Literature,Literature and Language,Literature,Literature,literature,literature,Chinese poems,1930,1930,,1928-1937,1,1,1.0,
MASTER_00557,1931,NS 62,Wu Lieh - teh,Wu Lieh-teh（伍连德）,Medicine,Natural Sciences,Medicine,Medicine,medicine,medicine,Early days of Western medicine in China,1931,1931,,1928-1937,1,1,1.0,
MASTER_00558,1931,NS 62,Coching Chu（竺可桢）,Coching Chu（竺可桢）,Astronomy,Natural Sciences,Astronomy,Astronomy,astronomy,astronomy,Climatic changes during historic time in China,1931,1931,,1928-1937,1,1,1.0,
MASTER_00559,1931,NS 62,"Porterfield, W. M.","Porterfield, W. M.",Botany,Natural Sciences,Botany,Botany,botany,botany,Bamboos in China,1931,1931,,1928-1937,1,1,1.0,
MASTER_00560,1931,NS 62,"Ping, C.","Ping, C.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,Preliminary notes on the natural history of Nanking,1931,1931,,1928-1937,1,1,1.0,
MASTER_00561,1931,NS 62,"Chatley, H.","Chatley, H.","Chronology, Historical",History and Chronology,"Chronology, Historical","Chronology, Historical","chronology, historical",chronology,"History of the days of the week, The",1931,1931,,1928-1937,1,1,1.0,LCSH standard form
MASTER_00562,1931,NS 62,"Abraham, R. D.","Abraham, R. D.",Porcelain,Arts and Archaeology,Porcelain,Porcelain,porcelain,porcelain,Chinese pottery and porcelain : an appreciation,1931,1931,,1928-1937,1,1,1.0,
MASTER_00563,1931,NS 62,"Mason, I.","Mason, I.",Islam,Religion and Philosophy,Islam,Islam,islam,islam,Chinese - Moslem chronology,1931,1931,,1928-1937,1,1,1.0,
MASTER_00564,1931,NS 62,"Haward, E.","Haward, E.",History,History and Chronology,History,"History, Modern","history, modern",history,"Indian frontier, The",1931,1931,,1928-1937,2,2,0.5,
MASTER_00564,1931,NS 62,"Haward, E.","Haward, E.","History, Modern (20th century)",History and Chronology,"History, Modern (20th century)","History, Modern","history, modern",modern,"Indian frontier, The",1931,1931,,1928-1937,2,2,0.5,"Corrected split from History, Modern"
MASTER_00565,1931,NS 62,Tsai Yuen - Pei,Tsai Yuen-Pei（蔡元培）,Philosophy,Religion and Philosophy,Philosophy,Philosophy,philosophy,philosophy,"Chinese nation and the doctrine of the golden mean, The",1931,1931,,1928-1937,1,1,1.0,
MASTER_00566,1931,NS 62,"Gardner, C. S.","Gardner, C. S.",East Asian languages,Literature and Language,East Asian languages,East Asian languages,east asian languages,east asian languages,"Western transcription of Chinese, The",1931,1931,,1928-1937,1,1,1.0,Corrected exact old subject: East Asian languages
MASTER_00567,1931,NS 62,Lu Yen - Ying,Lu Yen-Ying,China--Religion,Religion and Philosophy,China--Religion,China--Religion,china--religion,china--religion,"Confucianism, Democracy and nationalism",1931,1931,,1928-1937,1,1,1.0,Corrected exact old subject: China--Religion
MASTER_00568,1931,NS 62,"Morgan, E.","Morgan, E.",Philosophy,Religion and Philosophy,Philosophy,Philosophy,philosophy,philosophy,"Cosmic spirit, The",1931,1931,,1928-1937,1,1,1.0,
MASTER_00569,1931,NS 62,"Gapanovich, J. J.","Gapanovich, J. J.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,"Asiatic origin of South American man, The",1931,1931,,1928-1937,1,1,1.0,
MASTER_00570,1932,NS 63,"Ferguson, J. C.","Ferguson, J. C.",Porcelain,Arts and Archaeology,Porcelain,Porcelain,porcelain,porcelain,Porcelains of successive dynasties,1932,1932,,1928-1937,1,1,1.0,
MASTER_00571,1932,NS 63,"Johnston, R. F.","Johnston, R. F.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,"Poet - monk of Modern China, A",1932,1932,,1928-1937,1,1,1.0,
MASTER_00572,1932,NS 63,"Saeki, P. Y.","Saeki, P. Y.",Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,"Hsu - T'ing Mi - shi - so Sutra, or Jesus - Messian - Sutra, The",1932,1932,,1928-1937,1,1,1.0,
MASTER_00573,1932,NS 63,"Hughes, E. R.","Hughes, E. R.",History,History and Chronology,History,History,history,history,Political indealists and realists of China of the fourth and third centruies B. C.,1932,1932,,1928-1937,1,1,1.0,
MASTER_00574,1932,NS 63,"Moyer, R. T.","Moyer, R. T.",Geography,Geography and Travel,Geography,Geography,geography,geography,"Aridity of North China, The",1932,1932,,1928-1937,1,1,1.0,
MASTER_00575,1932,NS 63,"Ferguson, J. C.","Ferguson, J. C.",Painting,Arts and Archaeology,Painting,Painting,painting,painting,"Stories in Chinese paintings, III",1932,1932,,1928-1937,1,1,1.0,
MASTER_00576,1932,NS 63,"Kulp, D. H","Kulp, D. H",Anthropology,Anthropology and Social Customs,Anthropology,Anthropology,anthropology,anthropology,Chinese anthropometrics : studies in Chekiang and Kwangtung,1932,1932,,1928-1937,1,1,1.0,
MASTER_00577,1932,NS 63,"Murphy, D. C.","Murphy, D. C.",Antiquities,Arts and Archaeology,Antiquities,Antiquities,antiquities,antiquities,"Research museum in Far Eastern antiquities, A",1932,1932,,1928-1937,1,1,1.0,
MASTER_00578,1932,NS 63,"Morgan, E.","Morgan, E.",Literature,Literature and Language,Literature,Literature,literature,literature,Studies in conduct and character,1932,1932,,1928-1937,1,1,1.0,
MASTER_00579,1933,NS 64,Wu Lieh - teh,Wu Lieh-teh（伍连德）,Travel,Geography and Travel,Travel,Travel,travel,travel,Early Chinese travellers and their successors,1933,1933,,1928-1937,1,1,1.0,
MASTER_00580,1933,NS 64,"Bishop, C. W.","Bishop, C. W.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,"Worship of Earth in Ancient China, The",1933,1933,,1928-1937,1,1,1.0,
MASTER_00581,1933,NS 64,"Ferguson, J. C.","Ferguson, J. C.",History,History and Chronology,History,History,history,history,Loyang as the national capital,1933,1933,,1928-1937,1,1,1.0,
MASTER_00582,1933,NS 64,"Freeman, M.","Freeman, M.",Philosophy,Religion and Philosophy,Philosophy,Philosophy,philosophy,philosophy,"Philosophy of Tai Tung - yuan, The",1933,1933,,1928-1937,1,1,1.0,
MASTER_00583,1933,NS 64,"Fischer, E. S.","Fischer, E. S.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,"T'ai Miao, a description of the supreme hall of sacrefices of the Forbidden City",1933,1933,,1928-1937,1,1,1.0,
MASTER_00584,1933,NS 64,"Chatley, H.","Chatley, H.",History,History and Chronology,History,History,history,history,Futher notes on the history of the days of the week,1933,1933,,1928-1937,1,1,1.0,
MASTER_00585,1933,NS 64,"Saeki, P. Y.","Saeki, P. Y.",Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,"Translation of the fragments of the Nestorian writing in China, The",1933,1933,,1928-1937,1,1,1.0,
MASTER_00586,1933,NS 64,"Penniston, J. B.","Penniston, J. B.",Geography,Geography and Travel,Geography,Geography,geography,geography,"Origin of loess, The",1933,1933,,1928-1937,1,1,1.0,
MASTER_00587,1933,NS 64,"Gale, E. M.","Gale, E. M.",History,History and Chronology,History,History,history,history,Some Chinese sources for the study of Northeastern Asia,1933,1933,,1928-1937,1,1,1.0,
MASTER_00588,1933,NS 64,trans. Cheng Te - k'un,Cheng Te-k'un,Travel,Geography and Travel,Travel,Travel,travel,travel,"Travels of Emperor Mu, The",1933,1933,,1928-1937,1,1,1.0,
MASTER_00589,1933,NS 64,"Rispaud, P. J.","Rispaud, P. J.",Language and languages,Literature and Language,Language and languages,Language and languages,language and languages,language,Notes sur les alphabets lu du Yun - nan et les denominations ethniques donnees aux T'ay,1933,1933,,1928-1937,1,1,1.0,LCSH standard form
MASTER_00590,1934,NS 65,"Grabau, A. W.","Grabau, A. W.",Anthropology,Anthropology and Social Customs,Anthropology,Anthropology,anthropology,anthropology,"Beginning of the human race, The",1934,1934,,1928-1937,1,1,1.0,
MASTER_00591,1934,NS 65,"Ferguson, J. C.","Ferguson, J. C.",Painting,Arts and Archaeology,Painting,Painting,painting,painting,Painters among Catholic missionaries and their helpers in Peking,1934,1934,,1928-1937,1,1,1.0,
MASTER_00592,1934,NS 65,"Chatley, H.","Chatley, H.","Chronology, Historical",History and Chronology,"Chronology, Historical","Chronology, Historical","chronology, historical",chronology,"Cycles of Cathay, The",1934,1934,,1928-1937,1,1,1.0,LCSH standard form
MASTER_00593,1934,NS 65,Teng Kuei（滕固）,Teng Kuei（滕固）,Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,Bamboo and bamboo painting,1934,1934,,1928-1937,1,1,1.0,
MASTER_00594,1934,NS 65,"Lyon, D. W.","Lyon, D. W.",Literature,Literature and Language,Literature,Literature,literature,literature,"Past decade in Chinese literature, The",1934,1934,,1928-1937,1,1,1.0,
MASTER_00595,1934,NS 65,"Gale, E. M., Boodberg, P. A. and Lin, T. C.","Gale, E. M., Boodberg, P. A. and Lin, T. C.",Economics,"Economy, Trade, and Technology",Economics,Economics,economics,economics,Discourses on salt and iron (Yen T'ieh Lun : Chaps. XX - XXVIII),1934,1934,,1928-1937,1,1,1.0,
MASTER_00596,1934,NS 65,"Saeki, P. Y.","Saeki, P. Y.",Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,"Translation of the fragments of the Nestorian writing in China, The (concluded)",1934,1934,,1928-1937,1,1,1.0,
MASTER_00597,1934,NS 65,trans. Cheng Te - k ' un,Cheng Te-k'un,Travel,Geography and Travel,Travel,Travel,travel,travel,"Travels of Emperor MU, The (concluded)",1934,1934,,1928-1937,1,1,1.0,
MASTER_00598,1934,NS 65,trans. Lee Shao - chang,Lee Shao-chang（李绍昌）,Buddhism,Religion and Philosophy,Buddhism,Buddhism,buddhism,buddhism,"Prajna - Paramita Hridaya Sutra or "" Essence of transcendental wisdom "" The (Hsuan Chuang, A. D. VIIth Cent.)",1934,1934,,1928-1937,1,1,1.0,
MASTER_00599,1935,NS 66,"Williams, E. T.","Williams, E. T.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,"Worship of Lei Tsu, patron saint of silk workers, The",1935,1935,,1928-1937,1,1,1.0,
MASTER_00600,1935,NS 66,"Siren, 0.","Siren, O.",Painting,Arts and Archaeology,Painting,Painting,painting,painting,How the Chinese llok upon the art of painting,1935,1935,,1928-1937,1,1,1.0,
MASTER_00601,1935,NS 66,Lin Yu - tang,Lin Yu-tang（林语堂）,Literature,Literature and Language,Literature,Literature,literature,literature,"Technique and spirit of Chinese poetry, The",1935,1935,,1928-1937,1,1,1.0,
MASTER_00602,1935,NS 66,"Drake, F. S.","Drake, F. S.",Geography,Geography and Travel,Geography,Geography,geography,geography,China's North - west passage : a chapter in its opening,1935,1935,,1928-1937,1,1,1.0,
MASTER_00603,1935,NS 66,Lin Tung - chi,Lin Tung-chi（林同济）,Language and languages,Literature and Language,Language and languages,Language and languages,language and languages,language,"Word "" one "" in Chinese poetry, The",1935,1935,,1928-1937,1,1,1.0,LCSH standard form
MASTER_00604,1935,NS 66,"Andrew, G. F.","Andrew, G. F.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,Men and matters in the land of the Yellow Earth,1935,1935,,1928-1937,1,1,1.0,
MASTER_00605,1935,NS 66,"Ferguson, J. C.","Ferguson, J. C.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,Inscriptions on bronzes,1935,1935,,1928-1937,1,1,1.0,
MASTER_00606,1935,NS 66,"Dubs, H. H.","Dubs, H. H.",Astronomy,Natural Sciences,Astronomy,Astronomy,astronomy,astronomy,Eclipses during the first fifty years of the earlier Han dynasty,1935,1935,,1928-1937,1,1,1.0,
MASTER_00607,1936,NS 67,"Ferguson, J. C.","Ferguson, J. C.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,"Six horses of T'ang T'ai Tsung, The",1936,1936,,1928-1937,1,1,1.0,
MASTER_00608,1936,NS 67,"Chatley, H.","Chatley, H.",Architecture,Arts and Archaeology,Architecture,Architecture,architecture,architecture,T'ai Chi Shang Yun the chinese astrological theory of creation,1936,1936,,1928-1937,1,1,1.0,
MASTER_00609,1936,NS 67,"Gibson, H. E.","Gibson, H. E.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,"Inscribed bones of Shang, The",1936,1936,,1928-1937,1,1,1.0,
MASTER_00610,1936,NS 67,"Williams, E. T.","Williams, E. T.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,Agricultural rites in the religion of old China,1936,1936,,1928-1937,1,1,1.0,
MASTER_00611,1936,NS 67,"Prip - Moller, J.","Prip-Moller, J.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,"On the building history of the Pao Shu T'a, Hangchow",1936,1936,,1928-1937,1,1,1.0,
MASTER_00612,1936,NS 67,"Dubs, H. H.","Dubs, H. H.",History,History and Chronology,History,"History, Ancient","history, ancient",history,Han Kao - Tsu and Hsiang Yu,1936,1936,,1928-1937,2,2,0.5,
MASTER_00612,1936,NS 67,"Dubs, H. H.","Dubs, H. H.","History, Ancient",History and Chronology,"History, Ancient","History, Ancient","history, ancient",ancient,Han Kao - Tsu and Hsiang Yu,1936,1936,,1928-1937,2,2,0.5,"Corrected split from History, Ancient"
MASTER_00613,1936,NS 67,"Saeki, P. Y.","Saeki, P. Y.",Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,Old problems concerning the Nestorian monument,1936,1936,,1928-1937,1,1,1.0,
MASTER_00614,1936,NS 67,"Brown, M. H.","Brown, M. H.",Confucianism,Religion and Philosophy,Confucianism,Confucianism,confucianism,confucianism,"Chinese attitude to peace and war in pre - Confucian Times, The",1936,1936,,1928-1937,1,1,1.0,
MASTER_00615,1936,NS 67,"Nystrom, E. T.","Nystrom, E. T.",Geography,Geography and Travel,Geography,Geography,geography,geography,"Geophysical prospecting for gold, metallic ores and petroleum and its possible application in China, The",1936,1936,,1928-1937,1,1,1.0,
MASTER_00616,1936,NS 67,"Drake, F. S.","Drake, F. S.",Travel,Geography and Travel,Travel,Travel,travel,travel,China's Northwest passage : the struggle for the Tarim Basin in the later Han dynasty,1936,1936,,1928-1937,1,1,1.0,
MASTER_00617,1936,NS 67,"trans. Ch'en, S. C.","Ch'en, S. C.",Economics,"Economy, Trade, and Technology",Economics,Economics,economics,economics,"Sang Hung - yang, economist of the early Han",1936,1936,,1928-1937,1,1,1.0,
MASTER_00618,1937,NS 68,"Sowerby, A. de C.","Sowerby, A. de C.",Art,Arts and Archaeology,Art,Art,art,art,Animals in Chinese art (presidential address),1937,1937,,1928-1937,1,1,1.0,Corrected exact old subject: Art
MASTER_00619,1937,NS 68,"Gibson, H. E.","Gibson, H. E.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,Music and musical instruments of Shang,1937,1937,,1928-1937,1,1,1.0,
MASTER_00620,1937,NS 68,"Moyer, R. T.","Moyer, R. T.",Agriculture,Natural Sciences,Agriculture,Agriculture,agriculture,agriculture,Some observations on the agriculture of inner Mongola,1937,1937,,1928-1937,1,1,1.0,
MASTER_00621,1937,NS 68,"Goodrich, L. C.","Goodrich, L. C.",History,History and Chronology,History,History,history,history,Korean interference with Chinese historical records,1937,1937,,1928-1937,1,1,1.0,
MASTER_00622,1937,NS 68,"Gale, E. M.","Gale, E. M.",Geography,Geography and Travel,Geography,Geography,geography,geography,Chekiang highways,1937,1937,,1928-1937,1,1,1.0,
MASTER_00623,1938,NS 69,"Sowerby, A. de C.","Sowerby, A. de C.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,Pottery tomb figures of ancient China (presidential address),1938,1938,,1938-1948,1,1,1.0,
MASTER_00624,1938,NS 69,"Gibson, H. E.","Gibson, H. E.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,Domesticated animals of Shang and their sacrifice,1938,1938,,1938-1948,1,1,1.0,
MASTER_00625,1938,NS 69,"Morgan, E.","Morgan, E.",History,History and Chronology,History,History,history,history,Times and manners in the age of the Emperor Kang Hsi,1938,1938,,1938-1948,1,1,1.0,
MASTER_00626,1938,NS 69,"Stifler, S. R.","Stifler, S. R.",Language and languages,Literature and Language,Language and languages,Language and languages,language and languages,language,"Language students of the East India company's Canton factory, The",1938,1938,,1938-1948,1,1,1.0,LCSH standard form
MASTER_00627,1938,NS 69,Wen Yu,Wen Yu,Language and languages,Literature and Language,Language and languages,Language and languages,language and languages,language,"Influence of liquids upon the dissolution of initial consonant groups of the indo sinic families, The",1938,1938,,1938-1948,1,1,1.0,LCSH standard form
MASTER_00628,1939,NS 70,"Sowerby, A. de C.","Sowerby, A. de C.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,Some Chinese animal myths and legends (presidential address),1939,1939,,1938-1948,1,1,1.0,
MASTER_00629,1939,NS 70,"Read, B. E.","Read, B. E.",Science,Natural Sciences,Science,Science,science,science,"Dragon in Chinese medicine, The",1939,1939,,1938-1948,1,1,1.0,Corrected exact old subject: Science
MASTER_00630,1939,NS 70,"Morgan, E.","Morgan, E.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,Sacrifices in ancient China,1939,1939,,1938-1948,1,1,1.0,
MASTER_00631,1939,NS 70,"Gibson, H. E.","Gibson, H. E.",Language and languages,Literature and Language,Language and languages,Language and languages,language and languages,language,"Evolution of Chinese characters beginning from Shang pictographs, The",1939,1939,,1938-1948,1,1,1.0,LCSH standard form
MASTER_00632,1939,NS 70,"Williams, E. T.","Williams, E. T.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,Worshipping imperial ancestors in Peking,1939,1939,,1938-1948,1,1,1.0,
MASTER_00633,1940,NS 71,"Sowerby, A. de C.","Sowerby, A. de C.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,Some remarkable animals of China (presidential address),1940,1940,,1938-1948,1,1,1.0,
MASTER_00634,1940,NS 71,"Read, B. E.","Read, B. E.",Medicine,Natural Sciences,Medicine,Medicine,medicine,medicine,Insects used in Chinese medicine,1940,1940,,1938-1948,1,1,1.0,
MASTER_00635,1940,NS 71,"Gibson, H. E.","Gibson, H. E.",Economics,"Economy, Trade, and Technology",Economics,Economics,economics,economics,Cowries as money during the Shang and Chou periods,1940,1940,,1938-1948,1,1,1.0,
MASTER_00636,1940,NS 71,"Drake, F. S.","Drake, F. S.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,"Inscribed Chou pottery vessel, An",1940,1940,,1938-1948,1,1,1.0,
MASTER_00637,1940,NS 71,"Tomkinson, L.","Tomkinson, L.",History,History and Chronology,History,History,history,history,Chinese historical attitudes to peace and war,1940,1940,,1938-1948,1,1,1.0,
MASTER_00638,1940,NS 71,"Dunlap, E. W.","Dunlap, E. W.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,"Chin Shan Tsui Temple Peitaiho, The",1940,1940,,1938-1948,1,1,1.0,
MASTER_00639,1940,NS 71,"Poston, D. G.","Poston, D. G.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,Bits of old Soochow,1940,1940,,1938-1948,1,1,1.0,
MASTER_00640,1940,NS 71,"Fishcher, E. S.","Fischer, E. S.",Geography,Geography and Travel,Geography,Geography,geography,geography,Jehol,1940,1940,,1938-1948,1,1,1.0,
MASTER_00641,1946,NS 72,"Ferguson, J. C.","Ferguson, J. C.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,Decorations of Chinese bronzes,1946,1946,,1938-1948,1,1,1.0,
MASTER_00642,1946,NS 72,"Beath, S. S.","Beath, S. S.",Archaeology,Arts and Archaeology,Archaeology,Archaeology,archaeology,archaeology,Ching Te Chen procelain city of emperors,1946,1946,,1938-1948,1,1,1.0,
MASTER_00643,1946,NS 72,"Roberts, D.","Roberts, D.",History,History and Chronology,History,History,history,history,Interpretations of Chinese history,1946,1946,,1938-1948,1,1,1.0,
MASTER_00644,1946,NS 72,"Sowerby, A. de C.","Sowerby, A. de C.",Science,Natural Sciences,Science,Science,science,science,Zoological exploration in China,1946,1946,,1938-1948,1,1,1.0,Corrected exact old subject: Science
MASTER_00645,1946,NS 72,"Fishcher, E. S.","Fischer, E. S.",Religion,Religion and Philosophy,Religion,Religion,religion,religion,"Sacred Lamaist dances, The",1946,1946,,1938-1948,1,1,1.0,
MASTER_00646,1946,NS 72,"Ruffe, M. D ' Auxion de","Ruffe, M. D'Auxion de",Law,"Politics, Government, and Law",Law,Law,law,law,Criminal law in ancient China,1946,1946,,1938-1948,1,1,1.0,
MASTER_00647,1946,NS 72,"Ankerson, W. A.","Ankerson, W. A.",Ethnology,Anthropology and Social Customs,Ethnology,Ethnology,ethnology,ethnology,"Chinese shadow play, The",1946,1946,,1938-1948,1,1,1.0,
MASTER_00648,1946,NS 72,"Schwarz, K. L.","Schwarz, K. L.",Literature,Literature and Language,Literature,Literature,literature,literature,Bibliographical catalogue of European books printed before 1900,1946,1946,,1938-1948,1,1,1.0,
MASTER_00649,1948,NS 73,"Francis, J. de","Francis, J. de",Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,"Missionary contribution to Chinese nationalism, A",1948,1948,,1938-1948,1,1,1.0,
MASTER_00650,1948,NS 73,"House, I. E.","House, I. E.",Zoology,Natural Sciences,Zoology,Zoology,zoology,zoology,"Butterfly hunting in Pi Hu, S. Chekiang",1948,1948,,1938-1948,1,1,1.0,
MASTER_00651,1948,NS 73,Yao Shan - yu,Yao Shan-yu,Religion,Religion and Philosophy,Religion,Religion,religion,religion,"Cosmological and anthropological philosophy of Tung Chung - shu, The",1948,1948,,1938-1948,1,1,1.0,
MASTER_00652,1948,NS 73,Chang Hsing Lang（张星烺）,Chang Hsing Lang（张星烺）,Christianity,Religion and Philosophy,Christianity,Christianity,christianity,christianity,"Cause which induced the monk I - szu, the Nestorian Archbishop of Ch'ang an, to come to China and the exact date of his arrival, The",1948,1948,,1938-1948,1,1,1.0,
MASTER_00653,1948,NS 73,"Gillett, M. C.","Gillett, M. C.",Language and languages,Literature and Language,Language and languages,Language and languages,language and languages,language,Some notes on the blue Turkish tongue,1948,1948,,1938-1948,1,1,1.0,LCSH standard form
